"ecstasy","joy","serenity","pensiveness","sadness","grief","vigilance","anticipation","interest","distraction","surprise","amazement","rage","anger","annoyance","apprehension","fear","terror","admiration","trust","acceptance","boredom","disgust","loathing","class"
1,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0.77,0,0,0,0,0,"Surpresa"
1.84,0,0,-0.09,0,0,0.85,0,0.24,0,0,-0.84,0,0,0,-0.09,0,0,1.79,0,0.14,0,0,-0.86,"Tristeza"
0.86,0.53,0,0,0,0,0,0,0.14,0,0,-1.66,0,0,0,-0.06,0,0,1.67,0,0.06,0,0,0,"Desgosto"
0.85,0,0,0,0,0,0,0,0,0,0,-0.81,0,0,0,0,0,0,0.71,0,0,0,0,0,"DesgostoSurpresa"
0.88,0,0.08,-0.03,0,-0.98,0,0,0.3,-0.07,-0.59,0,0,0,0.07,-0.16,0,0,0,0.53,0.28,-0.05,0,-0.94,"Neutro"
0,0,0.4,0,0,0,0,0,0.34,0,0,0,0.73,0,0,0,0,0,0,0,0.2,0,0,-0.76,"MedoTristeza"
0,0,0,-0.52,0,0,0,0,0.23,0,0,0,0,0,0.02,-0.57,0,0,0,0,0.11,0,0,0,"Surpresa"
0.97,0.57,0,-0.14,0,-0.88,0,0,0.07,0,0,-0.72,0.86,0,0.02,0,0,0,0.97,0.52,0,0,0,-0.8,"Desgosto"
0,0,0.06,0,0,-0.89,0,0,0.08,0,0,0,0.93,0,0,0,0,0,0,0,0.24,0,-0.56,0,"Medo"
0.86,0,0.1,-0.11,0,0,0.84,0,0.53,0,0,0,0,0,0,-0.62,0,0,0,0,0.58,0,0,0,"Surpresa"
0.8,0,0.22,0,0,0,0,0,0.29,-0.08,-0.58,0,0,0,0,-0.15,0,0,0.95,0,0.12,0,0,-0.86,"Tristeza"
0.72,0,0,0,-0.47,-0.77,0,0.39,0,0,-0.51,0,0,0,0,-0.17,0,-0.74,0,0.65,0,-0.17,0,-0.72,"Desgosto"
0,0,0,-0.32,0,0,0,0,0.12,0,0,0,0.73,0,0,-0.32,0,0,0,0,0.07,-0.13,0,-0.76,"Tristeza"
0,0,0,-0.1,0,-1.79,0,0,1.09,-0.05,0,0,0,0,0,-0.38,-0.47,0,0,0,0.51,-0.04,0,-0.71,"MedoSurpresa"
0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,-0.18,0,0,0,0,0.2,0,0,0,"Neutro"
0.95,0,0.04,0,-0.64,-0.73,0,0,0,-0.12,0,-0.73,1.74,0,0,0,0,0,0.78,0,0.05,-0.04,0,-2.49,"Tristeza"
0,0,0.13,-0.25,0,-0.99,0,0,0.49,0,0,0,0,0,0.01,-0.39,0,-0.8,0,0,0.46,0,0,0,"Tristeza"
0.93,0,0.1,0,0,0,0.85,0,0.17,0,0,0,0,0,0,-0.13,0,0,0.97,0,0.28,0,0,0,"SurpresaTristeza"
0.84,0,0.02,0,0,-1.82,0,0,0.16,-0.05,0,0,0,1.18,0,-0.11,0,0,0,0,0.32,0,0,-0.93,"DesgostoMedo"
0,0,0.13,0,0,-1.88,0,0,0.39,0,0,0,0,0.65,0.02,-0.22,0,-0.8,0,0,0.41,0,-0.51,-0.74,"Neutro"
2.4,0.57,0,0,0,0,1.47,0,0.37,0,-0.58,0,0,0,0,-0.36,-0.34,0,2.53,0.87,0.26,0,0,0,"Medo"
0.72,0,0.1,0,0,0,0,0,0.21,0,0,0,0.87,0,0,0,0,0,0.98,0,0.24,0,0,0,"NeutroSurpresa"
0,0,0.14,-0.15,0,0,0,0,0.14,0,0,0,0,0,0.01,-0.3,0,0,0,0,0.1,-0.15,0,0,"Neutro"
0,0,0.02,0,0,0,0,0,0.16,0,0,0,0.98,0,0.07,0,0,0,0,0,0.18,0,0,-0.89,"Neutro"
1.69,0,0.12,-0.06,0,-0.91,0,0,0.32,0,0,-0.8,0,0.65,0.03,-0.15,0,0,1.74,0,0.53,0,0,0,"DesgostoTristeza"
0.93,0,0.03,-0.03,0,0,0.85,0,0.17,0,0,0,0,0,0,-0.18,0,0,0.97,0,0.51,0,0,-0.86,"DesgostoTristeza"
0,0,0,-0.1,0,-0.97,0,0,0.46,0,0,0,0.7,0,0,-0.17,0,0,0,0,0.41,-0.1,0,-0.96,"Tristeza"
0,0,0,0,0,0,0.71,0,0,-0.15,0,0,0.73,0,0.01,0,0,0,0,0,0.05,0,0,-0.92,"Alegria"
0,0.47,0.07,-0.52,0,0,0,0.42,0.42,0,0,0,0,0,0.07,-0.86,0,0,0,0.37,0.62,-0.15,0,0,"Desgosto"
1.86,0,0.28,-0.03,0,-0.91,1.59,0.41,0.5,0,0,0,0.85,0,0,-0.57,0,0,1.85,0.45,0.4,-0.09,0,-0.77,"Neutro"
0.87,0,0,-0.04,0,-0.96,0.82,0.37,0,-0.01,0,0,0,0,0.19,-0.27,0,0,0.72,0.44,0,-0.04,0,-0.98,"NeutroRaiva"
0,0,0,0,-0.64,0,0,0,0.25,0,0,0,0,0.61,0,-0.1,0,0,0,0,0.44,0,0,-0.85,"DesgostoNeutro"
0,0.6,0.09,-0.04,-0.65,-0.98,0,0,0.61,0,0,0,1.88,0,0,-0.23,0,0,0,0,0.48,0,0,-1.54,"MedoTristeza"
0,0,0,0,0,0,0,0,0.12,-0.05,0,-0.75,0,0,0,0,0,-0.99,0,0,0.05,0,0,-0.89,"AlegriaSurpresa"
1.74,0,0.07,-0.14,0,-0.92,0,0,0.21,0,-1.11,0,0.86,0,0.07,-0.05,0,0,0,1.23,0.34,0,0,-0.9,"Neutro"
0.72,0,0.25,0,0,0,0,0,0.7,0,-0.51,0,0,0,0,-0.35,0,0,0,0.99,0.53,0,0,0,"DesgostoRaiva"
0.84,0,0.22,0,0,-1.9,0,0.61,0.43,0,0,-0.94,0,0.54,0,-0.67,0,0,0.95,0,0.58,0,-0.55,-0.93,"Tristeza"
0.93,0,0.13,0,0,0,0.85,0,0.07,0,0,0,0,0,0.03,0,0,0,0.97,0,0.16,0,0,0,"SurpresaTristeza"
0,1.03,0,0,-0.38,-0.85,0,0.39,0.42,-0.05,-0.59,0,0.78,0,0,-0.22,-0.73,0,0.77,0,0.64,0,0,-0.9,"Neutro"
0.93,0,0.07,-0.12,0,-0.7,0.85,0,0.61,0,0,0,0.7,0,0,-0.32,0,0,0.97,0,0.64,0,0,-0.72,"Surpresa"
0,0.61,0.06,0,-0.45,0,0,1.02,0.26,0,0,0,0,0,0,-0.49,0,0,0,0.4,0.21,-0.17,0,0,"Alegria"
0.79,0.59,0.03,-0.31,0,0,0.87,0.65,0.91,-0.01,0,0,0.97,0,0.02,-0.86,0,0,0,0,1.27,-0.04,0,-0.91,"Neutro"
0.75,0,0,-0.05,0,-0.8,0,0,0.55,0,0,-0.8,0,0,0,-0.06,-0.47,0,0.77,0,0.16,-0.04,0,0,"Surpresa"
0,0,0.53,-0.07,0,-0.73,0.94,0,0.85,-0.05,0,0,0.92,0,0.04,0,0,0,0,0,0.61,-0.19,-0.55,0,"Tristeza"
0.88,0,0,-0.06,0,-1.69,0.9,0,0.37,0,0,0,0.7,0,0,-0.3,0,-0.8,0,0,0.12,0,0,-0.72,"MedoTristeza"
0,0,0.06,0,0,0,0,0,0.38,0,0,0,0,0,0,-0.07,0,0,0,0,0.24,0,0,0,"Tristeza"
0.93,0,0.11,0,-0.56,0,0.85,0.38,0.21,0,0,0,0.73,0,0,-0.41,0,0,0.97,0,0.13,-0.23,0,-0.92,"AlegriaSurpresa"
0.93,0,0.16,-0.14,0,-0.89,0.85,0,0.31,0,0,0,0,0,0.06,-0.23,0,0,1.92,0,0.33,0,0,-0.74,"AlegriaSurpresa"
1.61,0,0,-0.06,0,0,0.85,0,0.23,0,-0.57,0,0,0,0,-0.2,0,0,0.97,0.63,0.23,0,0,0,"DesgostoTristeza"
0.93,0,0.12,-0.07,-0.6,0,1.56,0,0.62,0,0,0,0.9,0,0,-0.14,0,0,1.9,0,0.38,0,-0.54,0,"Tristeza"
0.93,0,0.51,-0.06,-0.44,-0.77,0.85,0,0.35,-0.17,0,0,0,0,0.01,-0.22,0,-0.74,0.97,0,0.59,-0.07,-0.41,-0.72,"Raiva"
0,0,0,0,-0.46,-1.69,0,0.41,0.12,0,0,0,0.7,0,0,-0.38,0,-0.8,0,0,0.3,-0.18,0,-0.72,"Tristeza"
0,0,0.29,-0.14,-0.57,-0.91,0,0,0.56,0,0,0,0.72,0.53,0.02,-0.3,0,0,0,0.4,0.24,0,0,-1.71,"NeutroTristeza"
0,0.66,0.1,0,0,0,0,0,0,-0.03,0,-0.82,0,0,0,0,0,0,0.95,0,0,-0.03,0,0,"Neutro"
0.87,0.61,0.02,0,-0.64,-0.72,0,0,0.09,0,-0.53,-0.84,0,0.56,0,-0.05,0,-0.89,1.85,0,0.09,0,0,-0.83,"DesgostoNeutro"
3.28,0,0.12,0,0,0,0.87,0,0.23,0,-0.58,-0.67,0,0,0,-0.22,0,0,1.63,0,0.39,0,0,0,"MedoSurpresa"
0,0,0.11,0,0,0,0,0,0.07,-0.18,0,0,0,0,0.06,0,0,0,0,0,0.08,0,0,0,"DesgostoMedo"
0.74,0,0.09,-0.04,0,0,0,0,0.15,-0.04,0,-0.9,0,0,0.08,0,0,0,0,0.51,0.11,-0.09,0,0,"NeutroTristeza"
0.88,0,0.09,0,-0.52,-0.7,0,0,0.22,-0.01,-0.59,0,0.78,0.52,0,-0.28,0,-0.75,0,0.53,0.32,0,0,-2.67,"Neutro"
0.77,0,0.08,-0.17,0,0,0.81,0.34,0.09,-0.03,0,0,0.77,0,0.05,-0.33,0,0,0.73,0,0.3,-0.1,0,-0.89,"Medo"
0.92,0,0.27,-0.03,0,0,1.92,0,0.33,0,0,0,0.97,0,0,-0.16,0,0,0.75,0,0.26,-0.15,0,-0.91,"SurpresaTristeza"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"AlegriaSurpresa"
0,0,0.07,-0.04,0,0,0,0,0.99,0,0,0,0,0,0,-0.7,0,0,0,0.76,0.38,0,0,0,"Neutro"
0.93,0.49,0.04,0,0,0,1.52,0,0,-0.02,0,0,0,0,0.01,-0.26,0,0,0.97,0,0.32,0,0,0,"MedoRaiva"
0.88,0.65,0,-0.06,0,0,0,0,0.18,0,-1.18,0,0,0.65,0,0,0,0,0.77,0.53,0,0,-0.64,0,"DesgostoMedo"
0,0,0.14,-0.02,0,-0.99,0,0.34,0.37,-0.05,0,0,0.8,0,0.06,-0.38,0,0,0,0,0.76,0,0,-0.67,"MedoNeutro"
0,0,0.16,-0.03,0,0,0,0,0.46,0,0,0,0.87,0,0,-0.16,0,0,0,0,0.57,0,0,-0.95,"NeutroTristeza"
0.78,0,0,-0.12,0,-0.82,0,0,0.37,-0.05,0,-0.8,0.77,0,0,-0.21,0,0,0.95,0,0.3,0,0,-0.94,"MedoTristeza"
0.83,0.57,0.12,-0.14,0,0,0.67,0,0.46,-0.04,0,0,0,0,0,-0.23,-0.34,0,0.7,0.49,0.27,-0.05,0,0,"SurpresaTristeza"
0,0,0.04,-0.14,0,0,0,0,0.12,-0.13,0,0,0,0,0.03,-0.22,0,0,0,0,0.11,-0.09,0,0,"MedoTristeza"
0.78,0,0,0,0,0,0.8,0,0,-0.08,0,0,0,0,0,0,0,0,0.83,0,0,0,0,0,"Neutro"
1.71,0,0.04,-0.05,0,0,0.85,0,0.12,-0.05,0,0,0,0,0,-0.05,0,0,1.68,0,0.13,0,0,0,"Tristeza"
0.91,0,0.4,-0.06,0,-0.91,0,0.35,0.32,-0.1,0,-0.84,0,0,0.11,-0.68,0,-0.73,0.82,0,0.91,-0.1,0,-0.99,"Medo"
0.72,0,0,-0.07,0,-0.91,0,0,0.18,0,0,0,0,0.65,0,-0.11,0,0,0,0,0.1,0,0,0,"DesgostoMedo"
0,0,0,0,-0.57,-1.7,0,0,0.16,0,0,0,1.45,0,0,-0.1,0,-1.93,0,0,0.23,0,0,-4.02,"Medo"
0,0,0.08,-0.04,0,0,0,0,0.14,-0.09,0,0,0,0,0,-0.23,0,0,0,0,0.14,0,0,0,"NeutroSurpresa"
0.93,0,0.09,0,0,-3.66,0.85,0,0.71,0,0,0,2.41,0,0,-0.29,0,-0.82,0.97,0,0.47,0,-0.51,-1.94,"Medo"
0.83,0,0.03,0,0,0,0,0,0.11,-0.05,0,0,0,0,0,-0.07,0,0,0,0,0.05,0,0,0,"Medo"
0,0,0,0,0,-0.77,0,0,0,0,0,0,0,0,0,0,0,-0.74,0.88,0,0,0,0,-0.72,"NeutroSurpresa"
0,0,0,0,-0.57,-1.86,0,0,0,-0.05,0,0,1.68,0,0,0,0,-2.38,0,0,0.05,0,0,-2.31,"DesgostoTristeza"
1.7,0,0.06,0,0,0,1.66,0,0.08,0,0,0,0,0,0,-0.08,0,0,1.7,0,0.24,0,0,-0.86,"Tristeza"
0.99,0,0.15,-0.11,0,0,0,0,0.62,-0.13,0,0,0,0,0,-0.36,0,0,0.98,0,0.63,-0.05,0,0,"Neutro"
0,0,0.39,-0.1,0,0,0,0,0.24,-0.01,0,0,0,0,0,-0.36,0,0,0,0.34,0.21,0,0,0,"MedoSurpresa"
0.93,0,0.22,-0.12,0,-0.72,0.85,0,0.16,-0.04,0,0,0.88,0,0,-0.13,0,0,0.97,0,0.22,-0.25,0,-0.76,"Neutro"
2.63,0,0.07,0,-1.12,0,1.72,0,0.46,0,0,0,1.4,0,0.01,0,0,0,1.76,0,0.42,0,0,-1.76,"Surpresa"
0,0,0,-0.2,0,0,0,0,0.21,-0.02,0,0,0.73,0,0.02,-0.38,0,0,0,0,0.08,-0.15,0,-0.76,"Surpresa"
0.86,0,0,-0.06,0,0,0,0,0.22,0,0,-0.79,0,0,0,-0.23,0,0,0.93,0,0.4,0,0,0,"Medo"
0.75,0,0,0,0,0,0,0,0.29,0,-0.6,0,0,0,0,-0.1,0,0,0,0.63,0.41,0,0,0,"Neutro"
0,0,0.07,0,0,-1.6,0,0,0.43,0,0,0,0,0,0,-0.12,-0.39,-0.74,0,0,0.07,-0.11,0,-0.72,"AlegriaSurpresa"
1.69,0,0,0,0,-0.72,0,0,0.16,0,-0.51,0,0.75,0,0.03,-0.1,0,0,0,0.65,0.33,0,0,-0.82,"MedoRaiva"
0,0,0,0,-0.52,0,0,0,0,-0.05,0,0,0.78,0,0,0,0,0,0,0,0.05,0,0,-0.98,"Surpresa"
1.69,0,0.12,0,0,0,0,0,0.38,0,0,-1.6,0,0,0,-0.3,0,0,1.78,0,0.49,0,0,0,"AlegriaSurpresa"
0,0.66,0.04,0,0,0,0,0,0.2,0,0,-0.82,0,0,0,0,0,0,0.91,0,0.06,0,0,0,"NeutroTristeza"
0,0,0.11,-0.03,0,0,0,0,0.16,-0.01,0,0,0,0,0.03,-0.07,0,0,0,0,0.58,0,0,0,"Tristeza"
1.77,0.96,0,0,0,0,0.72,0.39,0,0,-0.62,0,1.52,0,0,-0.22,0,-0.75,1.66,0.6,0.2,0,0,-1.67,"Alegria"
0.79,0.43,0.21,0,0,0,0.87,0.66,0.67,0,0,0,0,0,0.02,-0.47,0,0,0,0.35,0.61,-0.08,0,0,"DesgostoTristeza"
0,0.52,0,0,0,0,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,0.55,0,0,0,0,"NeutroTristeza"
1.63,0.61,0.42,0,0,0,0.79,0.46,0.08,-0.08,-0.53,-0.8,0.94,0,0.04,-0.09,-0.35,0,2.67,0.44,0.23,0,0,-0.81,"Neutro"
1,0,0,-0.1,0,0,0.72,0,0.3,-0.08,0,0,0,0,0.05,0,0,0,0.77,0,0,-0.09,0,0,"MedoTristeza"
2.65,0,0,0,0,0,0.85,0,0,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,0,"DesgostoRaiva"
1.56,0,0.02,0,0,0,0,0,0.23,0,-0.51,0,0,0,0.03,-0.11,0,0,0.88,0.65,0.32,0,0,0,"DesgostoMedo"
0,0,0.1,0,-0.63,0,0,0,0,-0.03,0,0,0.83,0,0,0,0,-0.71,0,0,0,-0.03,0,-1.51,"Alegria"
0,0,0.07,-0.17,0,-0.83,0,0,0.87,0,0,0,0,0.65,0,-0.23,-0.39,0,0,0,0.43,-0.11,-0.64,0,"NeutroSurpresa"
0.79,0,0.12,0,0,-0.92,0.87,0,0.28,0,0,0,0.86,0,0,-0.11,0,0,0,0,0.33,0,0,-0.9,"Neutro"
0,0,0,0,0,0,0,0,0,0,0,0,0.73,0,0,0,0,0,0,0,0,0,0,-0.92,"SurpresaTristeza"
0,0,0.3,0,0,0,0,0.35,0.14,-0.1,0,0,0,0,0.02,-0.34,0,0,0,0,0.44,-0.17,0,0,"NeutroTristeza"
1.59,0.53,0,-0.33,0,0,0,0,0.16,-0.04,-0.51,-1.56,0,0,0,-0.37,0,0,0.88,1.26,0.37,-0.14,0,0,"NeutroSurpresa"
0,0,0.05,0,-0.52,0,0,0,0,0,-0.66,0,0.78,0,0,0,0,0,0,0.36,0,0,0,-0.98,"MedoTristeza"
0.93,0,0.06,-0.06,0,0,0,0,0.46,-0.24,0,-0.84,0,0,0,-0.27,0,0,0.83,0,0.46,0,0,0,"AlegriaNeutro"
0,0,0,-0.3,0,0,0,0,0.32,-0.05,0,0,0,0,0.02,-0.34,0,0,0,0,0.31,-0.33,0,0,"MedoSurpresa"
0.93,0,0,0,0,0,0.85,0,0.26,0,0,0,0.96,0,0,-0.1,0,0,0.97,0,0.4,0,0,-1.67,"MedoSurpresa"
0,0,0.04,-0.47,0,0,0,0,0.35,-0.04,0,0,0,0,0,-0.5,0,0,0,0,0.31,-0.23,0,0,"MedoTristeza"
0.72,0,0.25,-0.14,0,0,0,0,0.29,-0.28,0,0,0,0,0.02,-0.16,0,0,0,0.42,0.37,-0.03,0,0,"SurpresaTristeza"
0.83,0.49,0,-0.03,0,0,0.67,0,0.12,0,0,0,0,0,0,-0.34,0,0,0,0,0.33,-0.1,0,0,"Surpresa"
0.85,0,0.12,0,0,0,0,0,0.69,0,0,-0.7,0,0,0,-0.35,0,0,0.91,0,0.72,0,0,0,"MedoTristeza"
0.73,0,0,0,-0.64,-0.88,0.77,0,0.17,0,0,0,1.55,0,0,-0.09,0,0,0.84,0,0.09,0,0,-1.47,"Tristeza"
0.73,0,0.04,0,0,-0.77,0,0,0,0,-0.57,0,0.76,0,0,0,0,0,0,0.62,0.07,0,0,-0.86,"Tristeza"
0.73,0,0.09,0,0,0,0,0,0.4,0,0,0,0,0,0,-0.12,0,0,0.96,0.34,0.19,0,0,0,"Surpresa"
0.84,0,0.07,-0.06,0,0,0,0,0.33,0,0,0,0.86,0,0,-0.16,0,0,0,0,0.33,0,0,-0.79,"DesgostoNeutro"
0.99,0,0.15,0,0,0,0,0,0.46,-0.05,-0.51,0,0,0,0.05,-0.35,0,0,0,0.6,0.78,0,0,0,"AlegriaNeutro"
0,0,0.09,0,-0.47,-0.7,0,0.39,0.11,-0.06,0,0,0,0.52,0.1,-0.17,0,0,0,0,0.11,-0.25,0,-0.94,"MedoTristeza"
0,0.52,0,-0.06,0,0,0,0,0.34,-0.05,0,-0.67,0,0,0.07,-0.1,0,0,0,0.55,0.23,0,0,0,"DesgostoTristeza"
0,0,0.04,-0.13,-0.64,0,0,0,0.18,-0.06,0,0,0,0.61,0,0,0,0,0,0,0.21,-0.13,0,-0.85,"Alegria"
0,0.47,0.31,0,0,-0.91,0,0.42,0.33,-0.04,0,0,0,0,0.21,-0.53,0,0,0,0.37,0.4,-0.05,0,-0.93,"NeutroSurpresa"
0.93,0,0,-0.03,0,0,0.85,0,0.22,0,0,0,0,0,0,-0.18,0,0,0.97,0,0.16,0,0,0,"MedoTristeza"
2.74,0,0.06,0,0,0,0,0,0.42,0,-0.58,0,0,0,0.07,-0.12,0,0,2.89,0,0.37,0,0,0,"Medo"
0,0,0,0,0,-0.7,0,0,0.23,0,0,0,1.65,0,0,-0.12,0,0,0,0,0.2,0,0,-1.68,"MedoTristeza"
0,0,0,-0.19,0,0,0,0,0.27,-0.04,0,0,0,0,0.06,-0.19,0,0,0,0,0.23,-0.17,0,0,"SurpresaTristeza"
0.93,0,0.06,0,0,0,0.85,0,0.14,0,0,0,0,0,0,0,0,0,0.97,0,0,0,0,-0.86,"Tristeza"
0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.02,0,0,0,0,0,0.08,0,0,0,"MedoSurpresa"
0.69,0,0.19,-0.28,0,0,0,0,0.18,-0.16,-0.54,0,0,0,0.02,-0.12,0,0,0.76,0,0.3,-0.31,0,0,"AlegriaSurpresa"
2.4,0,0,0,-0.6,-0.98,0.93,0,0.2,0,-1.18,0,0.99,0,0,-0.13,0,-0.82,0.72,0.63,0.19,0,0,-1.9,"Neutro"
0.93,0,0.1,0,0,0,0.85,0,0.4,-0.05,0,0,0,0,0,-0.1,0,0,0.97,0,0.48,0,0,0,"Tristeza"
0.95,0,0.06,-0.03,0,0,0,0,0.33,-0.13,0,0,0,0,0,-0.06,0,0,0,0,0.11,0,0,0,"DesgostoTristeza"
0.72,0,0.09,0,-0.53,0,0,0,0,-0.05,-0.51,0,0.97,0,0,-0.05,0,0,0,0.65,0.27,0,0,-0.86,"DesgostoMedo"
0.77,0,0.19,-0.22,0,-1.96,0,0,0.4,-0.11,-0.66,0,0.91,0.54,0,-0.19,0,0,0.89,0.37,0.4,-0.16,-0.55,-0.99,"Surpresa"
1.57,0.66,0.1,-0.09,0,0,0,0,0.16,-0.03,-0.61,-0.7,0,0,0,-0.13,0,0,2.58,0,0.16,-0.08,0,0,"AlegriaTristeza"
0,0,0.14,-0.05,0,0,0,0,0.66,0,0,0,0,0,0,-0.32,0,0,0,0,0.71,0,0,0,"SurpresaTristeza"
0.94,0.56,0,-0.14,0,-0.91,0,0,0.15,0,-1.15,0,0,1.27,0,0,0,0,0.76,0.66,0,0,-0.64,0,"MedoTristeza"
0.75,0,0,-0.05,-0.6,0,0,0,0,0,-0.6,0,0.99,0,0,-0.08,0,0,0,0.63,0.09,-0.18,0,-0.95,"NeutroSurpresa"
0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"MedoNeutro"
0.93,0,0,0,0,-0.89,0.85,0,0,0,0,0,0.94,0,0,0,0,0,0.97,0,0,0,0,0,"Neutro"
1.64,0,0,0,0,-1.89,0.85,0,0,0,0,0,0,1.19,0,0,0,0,1.76,0,0,0,-0.55,-0.86,"Tristeza"
0.75,0,0,0,0,-0.8,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0.63,0,0,0,-0.81,"SurpresaTristeza"
0.83,0,0,0,-0.52,0,0,0,0.1,0,0,0,1.7,0,0.02,0,0,0,0.7,0,0.08,0,0,-1.84,"NeutroSurpresa"
0.93,0,0,0,0,0,0.85,0,0.27,0,0,0,0,0,0,-0.17,0,0,0.97,0,0.29,0,0,0,"Alegria"
0.93,0.49,0,-0.16,0,-0.7,1.52,0,0,-0.01,0,0,0.73,0.52,0,-0.45,0,0,0.97,0,0.33,-0.22,0,-1.86,"DesgostoRaiva"
0,0,0.02,0,0,0,0,0,0.38,0,0,0,0,0,0.02,-0.12,0,0,0,0.34,0.08,0,0,0,"SurpresaTristeza"
0.72,0,0.18,-0.04,-0.44,0,0,0,0.58,-0.15,-0.51,0,0,0,0,-0.28,0,-0.94,0,1.04,0.33,0,-0.36,-0.77,"Surpresa"
1.47,0,0.24,-0.14,0,-1.85,0.87,0,0.82,0,-0.55,0,0.93,0.63,0.02,-0.38,0,0,0,0.55,0.93,0,-1.2,-0.78,"Neutro"
0,0,0.39,-0.06,0,0,0,0,1.14,0,0,0,0,0,0,-0.49,0,0,0,0.34,0.9,0,0,0,"Raiva"
0,0,0.08,-0.07,0,0,0,0,0,-0.07,0,0,0,0,0,0,0,0,0,0,0.27,-0.04,0,0,"MedoNeutro"
0,0.63,0.06,0,0,0,0,0,0.09,0,-0.6,0,0.97,0,0.01,0,0,0,0.77,0,0.19,0,0,0,"AlegriaNeutro"
1.62,0,0,0,0,-1.75,0,0,0.51,-0.05,-0.63,-0.88,0.91,0,0,-0.1,-0.45,0,0.7,0.58,0.38,-0.05,0,-0.99,"NeutroSurpresa"
0,0,0,0,0,0,0,0,0,-0.1,0,0,0,0,0.11,0,0,0,0,0,0,-0.1,0,0,"NeutroTristeza"
0,0,0.03,-0.06,0,0,0,0,0.28,-0.16,0,0,0,0,0,-0.32,0,0,0,0,0.29,0,0,0,"SurpresaTristeza"
0,0,0.05,-0.07,0,-0.91,0,0,0,0,0,0,0,0.65,0.04,-0.1,0,0,0,0,0.11,-0.19,0,0,"Tristeza"
1,0.38,0.08,0,-0.64,0,0,0.39,0.14,-0.04,0,0,1.63,0,0,-0.28,0,0,0,0,0.34,0,0,-1.68,"AlegriaSurpresa"
0.97,0,0.03,-0.04,0,0,0.8,0,0.38,0,0,0,0,0,0.03,-0.15,0,0,1.59,0,0.49,0,0,0,"Tristeza"
0,0,0.03,-0.41,0,-1.54,0,0.34,0.07,-0.06,0,0,1.85,0,0.08,-0.35,0,0,0,0,0.39,-0.22,-1.11,0,"Alegria"
0.85,0,0.33,-0.12,0,0,0,0,0.84,-0.05,-1.15,0,0,0,0.02,-0.26,0,0,0,0.54,0.87,-0.17,0,0,"Alegria"
0,0,0.08,-0.16,0,0,0,0,0.8,0,0,0,0,0,0,-0.42,0,0,0,0,0.86,0,0,0,"Tristeza"
0.93,0,0.03,-0.04,0,-1.9,0.85,0,0,-0.04,0,0,0,0.55,0,-0.11,0,0,0.97,0,0.18,-0.03,-0.52,-0.94,"SurpresaTristeza"
0.72,0,0.22,0,0,-0.85,0,0,0,-0.19,-0.51,0,0.78,0,0.04,0,0,0,0,0.65,0.05,0,0,-0.9,"DesgostoNeutro"
0.8,0,0,0,0,-0.89,0,0,0,0,0,-0.98,0.94,0,0,0,0,0,0,0.51,0,0,0,0,"Medo"
0.85,0,0,-0.03,0,0,0,0,0.47,0,0,-0.7,0,0,0,-0.17,0,0,0.91,0,0.45,0,0,0,"Medo"
0.72,0,0.27,0,0,0,0,0,0.23,0,-0.51,0,0,0,0,0,0,0,0,0.65,0.15,0,0,0,"DesgostoTristeza"
0,0,0.08,-0.04,0,-0.73,0,0,0.44,0,0,0,0.92,0,0,-0.41,0,0,0,0,0.44,0,-0.55,0,"Surpresa"
0.83,0,0,0,0,-0.85,0,0,0.15,0,0,0,0.78,0,0,-0.09,0,0,0,0,0.23,0,0,-0.9,"AlegriaNeutro"
0.72,0.59,0.08,0,-0.45,-0.9,0,0.39,0,-0.07,-0.51,-0.82,0,0.63,0,-0.17,0,0,0,1.22,0.06,-0.19,-0.55,0,"SurpresaTristeza"
0,0,0,-0.02,0,0,0,0,0.08,-0.13,0,0,0,0,0.1,0,0,0,0,0,0.07,0,0,0,"MedoRaiva"
0,0,0.06,-0.04,0,0,0,0,0,-0.18,0,0,0,0,0.04,-0.15,0,0,0,0,0.09,-0.19,0,-0.86,"DesgostoTristeza"
0,0.56,0,-0.03,0,-0.92,0,0,0.2,0,0,-0.7,0.86,0,0,-0.16,0,0,0.88,0,0.34,0,0,-0.9,"AlegriaSurpresa"
0,0,0.17,-0.27,0,-0.69,0,0,0.46,-0.1,0,0,0,0.51,0.04,-0.27,0,-0.75,0,0,0.53,-0.21,0,-1.69,"Surpresa"
0.8,0.63,0.15,-0.05,0,0,0,0,0.81,0,-1.18,0,0,0,0,-0.18,0,0,1.72,0,0.71,0,0,0,"Medo"
0,0,0.11,0,0,0,0,0,0.63,0,0,0,0.73,0,0.03,-0.18,0,0,0,0,0.56,0,0,-0.76,"Tristeza"
1.69,0,0.08,-0.11,-0.52,0,0.8,0,0.17,-0.06,-0.51,0,0.73,0,0,-0.1,0,0,0,0.65,0.17,-0.13,0,-0.93,"SurpresaTristeza"
